configuration_id,dataset_index,true_label,relu_prediction,polynomial_clear_prediction,ckks_prediction,relu_correct,polynomial_clear_correct,ckks_correct,prediction_poly_ckks_equal,logit_mae_ckks,logit_max_error_ckks,clear_margin,ckks_margin,total_seconds
least_squares_d5_I1,8021,0,0,0,0,1,1,1,1,0.0003493246125265026,0.0008601281862183896,9.579486846923828,9.579710378278968,0.2892
least_squares_d5_I1,8122,5,5,5,5,1,1,1,1,6.218244464468725e-05,0.00014336805287484822,13.415700912475586,13.415878725369026,0.2903
least_squares_d5_I1,8159,1,1,1,1,1,1,1,1,0.00013503076512395574,0.000268909283917651,5.023124694824219,5.023090869974512,0.2891
least_squares_d5_I1,8266,8,8,8,8,1,1,1,1,0.0002529756074739709,0.00047859094374302913,17.248003005981445,17.248071203831028,0.2904
least_squares_d5_I1,8383,9,9,9,9,1,1,1,1,0.00012549514819213404,0.00029595685615646516,10.278688430786133,10.278814917753905,0.2843
least_squares_d5_I1,8525,7,7,7,7,1,1,1,1,0.0004197240656083179,0.000875982794473984,11.376814842224121,11.376618615601142,0.2838
least_squares_d5_I1,8612,2,2,2,2,1,1,1,1,0.00017045512070903434,0.00048124616118983,18.997167587280273,18.9971144067332,0.2921
least_squares_d5_I1,8749,7,7,7,7,1,1,1,1,0.0008278299849435955,0.0014072975832488677,15.844614028930664,15.844546964723687,0.2989
least_squares_d5_I1,8939,3,3,3,3,1,1,1,1,0.00018059154655045707,0.0005127759787981745,14.462007522583008,14.462270209514976,0.2884
least_squares_d5_I1,8962,9,9,9,9,1,1,1,1,0.00020704983452400904,0.00042386156629703464,8.864252090454102,8.864260183614602,0.2927
least_squares_d5_I1,9298,5,5,5,5,1,1,1,1,0.00025215146261259314,0.00051514656989049,13.331612586975098,13.33148661862686,0.283
least_squares_d5_I1,9392,6,6,6,6,1,1,1,1,0.0002010652033675786,0.00030341385790322306,11.116013526916504,11.115888355606758,0.2873
least_squares_d5_I1,9512,4,4,4,4,1,1,1,1,0.001349397769972982,0.0033629323999901928,1.9953880310058594,1.9957950210718636,0.2883
least_squares_d5_I1,9516,8,8,8,8,1,1,1,1,9.660052561877297e-05,0.0001679262335549936,17.72991180419922,17.73012253133568,0.2933
least_squares_d5_I1,9536,3,3,3,3,1,1,1,1,0.00010992769255642187,0.000357713999967757,4.989659309387207,4.989724612345216,0.3018
least_squares_d5_I1,9539,9,9,9,9,1,1,1,1,8.978904915704077e-05,0.0001439872341322257,5.623622417449951,5.623704284410556,0.301
least_squares_d5_I1,9603,2,2,2,2,1,1,1,1,0.0008114961345529359,0.0012371549769163437,17.168718338012695,17.169261979562364,0.2968
least_squares_d5_I1,9624,3,3,3,3,1,1,1,1,0.00014710229691980992,0.00027538416802741494,11.339628219604492,11.340042407712176,0.289
least_squares_d5_I1,9626,5,5,5,5,1,1,1,1,6.285422232759075e-05,0.00015158125491687713,6.470322608947754,6.470403746166602,0.2921
least_squares_d5_I1,9792,4,9,9,9,0,0,0,1,4.706686627782286e-05,0.00010939867633652511,1.234816312789917,1.2348194650000899,0.2917
least_squares_d5_I1,9861,4,4,4,4,1,1,1,1,0.0005816870046401412,0.0018198988591819898,9.858293533325195,9.85768927847683,0.2869
chebyshev_d5_I2,112,3,3,3,3,1,1,1,1,8.267948660967139e-05,0.0001564791283392708,11.235302925109863,11.235438775833254,0.3122
chebyshev_d5_I2,120,5,5,5,5,1,1,1,1,0.00046555699860104105,0.0009523833508602308,11.173881530761719,11.174668090449755,0.3477
chebyshev_d5_I2,259,6,6,6,6,1,1,1,1,0.0001343246595988834,0.0002831398353793091,0.5742063522338867,0.5744744717403512,0.3531
chebyshev_d5_I2,411,7,7,7,7,1,1,1,1,5.197873003210951e-05,0.00012018983543526929,6.003533840179443,6.003573904187036,0.3098
chebyshev_d5_I2,481,9,9,9,9,1,1,1,1,9.122850307375918e-05,0.00029080217173316214,10.724509239196777,10.724579701577438,0.3021
chebyshev_d5_I2,586,0,0,0,0,1,1,1,1,0.001157353011732897,0.002195449849819779,5.437925815582275,5.437172813102972,0.3358
chebyshev_d5_I2,589,4,4,4,4,1,1,1,1,5.8329026069769976e-05,0.00010718118951658084,3.822925567626953,3.8230380500635883,0.3279
chebyshev_d5_I2,603,8,8,8,8,1,1,1,1,5.7987668267112104e-05,0.00011117097781365715,7.119894504547119,7.119947949529561,0.3084
chebyshev_d5_I2,618,5,5,5,5,1,1,1,1,0.0005682348086815559,0.0011509813126053814,8.387904167175293,8.388713119942144,0.3067
chebyshev_d5_I2,633,2,2,2,2,1,1,1,1,8.570384161613598e-05,0.00024331961112267209,14.58105754852295,14.581327089247463,0.3094
chebyshev_d5_I2,804,0,0,0,0,1,1,1,1,0.0001929348891446747,0.0004332366117045794,9.763381958007812,9.763770605652166,0.301
chebyshev_d5_I2,876,8,8,8,8,1,1,1,1,0.00031474304959528966,0.0006205673160302183,12.527490615844727,12.526850532913247,0.3233
chebyshev_d5_I2,912,3,3,3,3,1,1,1,1,0.0017865070263929582,0.003390252367839075,15.464101791381836,15.465366217908361,0.3207
chebyshev_d5_I2,928,9,9,9,9,1,1,1,1,7.767465539431917e-05,0.00025936629881684325,7.9737229347229,7.973757456788369,0.3011
chebyshev_d5_I2,949,1,1,1,1,1,1,1,1,6.632096075728788e-05,0.00017204442559304312,6.440027713775635,6.440120816358295,0.3196
chebyshev_d5_I2,1079,6,6,6,6,1,1,1,1,0.00011291021965078584,0.00026983029328109254,10.207340240478516,10.207514924124036,0.3079
chebyshev_d5_I2,1406,5,5,5,5,1,1,1,1,4.747925556986832e-05,0.0001040444087507808,6.559226036071777,6.559328419442069,0.2968
chebyshev_d5_I2,1585,2,2,2,2,1,1,1,1,0.00041818415881470503,0.0008372476085974911,12.547826766967773,12.547813897047128,0.2938
chebyshev_d5_I2,2157,2,2,2,2,1,1,1,1,0.00043653498831799367,0.0007048083022744844,9.910236358642578,9.910382545483484,0.3187
chebyshev_d5_I2,2235,1,1,1,1,1,1,1,1,6.765173794867074e-05,0.00011403740556126252,2.7104408740997314,2.7103921002156124,0.298
chebyshev_d5_I2,2509,4,4,4,4,1,1,1,1,4.267564343484187e-05,9.358241522328115e-05,5.399454116821289,5.399532690686478,0.2931
chebyshev_d5_I2,2539,7,7,7,7,1,1,1,1,8.264109954067567e-05,0.0001686870752592995,2.971001625061035,2.971051991771871,0.2935
chebyshev_d5_I2,2548,9,9,9,9,1,1,1,1,7.70509010539433e-05,0.00013729834437725685,7.232174873352051,7.23224413245299,0.2882
chebyshev_d5_I2,2681,3,3,3,3,1,1,1,1,7.668168057294311e-05,0.00021460670429007678,8.991239547729492,8.991341901381714,0.2912
chebyshev_d5_I2,2949,8,8,8,8,1,1,1,1,4.6516792398151875e-05,0.0001091604616263453,7.168701648712158,7.168771857362353,0.3091
chebyshev_d5_I2,3039,1,1,8,8,1,0,0,1,3.2652716530279234e-05,0.00010306127662929043,0.2290773093700409,0.22907206843954497,0.2993
chebyshev_d5_I2,3053,5,5,5,5,1,1,1,1,0.00045827646703412646,0.001043615427242628,15.62858772277832,15.628234711357104,0.2883
chebyshev_d5_I2,3097,1,1,1,1,1,1,1,1,9.973404947670739e-05,0.0002259350052362663,2.205230712890625,2.2054522006413384,0.2878
chebyshev_d5_I2,3115,5,5,5,5,1,1,1,1,2.717966384057219e-05,7.376124894875602e-05,1.645061731338501,1.64507836511991,0.2936
chebyshev_d5_I2,3181,6,6,6,6,1,1,1,1,0.00017325526472105056,0.0004193849721989551,6.255354881286621,6.25579215693601,0.2932
chebyshev_d5_I2,3218,6,6,6,6,1,1,1,1,0.0001435643752939697,0.0003176862828944138,2.3788018226623535,2.3787763954225607,0.2868
chebyshev_d5_I2,3376,7,7,7,7,1,1,1,1,8.188168982320443e-05,0.00022496176272035484,4.983711242675781,4.983911411192803,0.2971
chebyshev_d5_I2,3575,7,7,7,7,1,1,1,1,0.0002733507793694745,0.0005577061884087797,10.266332626342773,10.267065005703166,0.2966
chebyshev_d5_I2,3628,2,2,2,2,1,1,1,1,0.0006360822816887685,0.001180493491130169,15.553800582885742,15.554243339238507,0.2989
chebyshev_d5_I2,3644,8,8,8,8,1,1,1,1,5.4290273301160766e-05,0.00011248733933122423,10.165994644165039,10.166094108139172,0.2917
chebyshev_d5_I2,3656,7,7,7,7,1,1,1,1,0.00011125052061967677,0.0001851971919926143,2.6354713439941406,2.6354216081507786,0.2905
chebyshev_d5_I2,3679,1,1,1,1,1,1,1,1,0.00017577988167832848,0.000387268484580261,3.48537015914917,3.485834672235594,0.2848
chebyshev_d5_I2,3771,8,8,8,8,1,1,1,1,4.248790385026346e-05,8.571133376733542e-05,8.480609893798828,8.480664160496932,0.2913
chebyshev_d5_I2,3999,9,9,9,9,1,1,1,1,0.00015336837950977734,0.0003962589330619437,11.409262657165527,11.40968153888004,0.2911
chebyshev_d5_I2,4007,7,7,7,7,1,1,1,1,3.3128088549649884e-05,0.00010546941084754735,3.3181333541870117,3.3181872158481944,0.2902
chebyshev_d5_I2,4089,7,7,7,7,1,1,1,1,0.00013389886923486082,0.0002053735623803732,8.253951072692871,8.25405574763338,0.2933
chebyshev_d5_I2,4162,3,3,3,3,1,1,1,1,0.0003628111902955533,0.0010702862975087157,16.968080520629883,16.968321948813305,0.3039
chebyshev_d5_I2,4179,1,1,1,1,1,1,1,1,4.268750379284869e-05,7.392745185086369e-05,5.110798358917236,5.110883863286119,0.2885
chebyshev_d5_I2,4259,9,9,9,9,1,1,1,1,4.8961124638968737e-05,7.0220140033328e-05,3.2330822944641113,3.2330983551604793,0.2978
chebyshev_d5_I2,4286,0,0,0,0,1,1,1,1,0.0050784800932506926,0.010336112067582448,4.027707099914551,4.033163184155473,0.2935
chebyshev_d5_I2,4403,0,0,0,0,1,1,1,1,0.00018858530576408848,0.0006057330866129362,4.912994861602783,4.9130003252041,0.3024
chebyshev_d5_I2,4447,0,0,0,0,1,1,1,1,0.00035020889724264175,0.0006083248887036596,10.960824966430664,10.96102826807098,0.2961
chebyshev_d5_I2,4727,3,3,3,3,1,1,1,1,0.00015789699301300142,0.0004003909707250841,12.926193237304688,12.926360432405996,0.2949
chebyshev_d5_I2,4768,4,4,4,4,1,1,1,1,0.00018874548105349832,0.0005370393709496213,7.258273124694824,7.257980400761738,0.2889
chebyshev_d5_I2,4779,6,6,6,6,1,1,1,1,9.824877500846617e-05,0.00021181064711228714,13.331331253051758,13.331436234212791,0.2848
chebyshev_d5_I2,4842,4,4,4,4,1,1,1,1,0.0010819502633107048,0.0016733714152330492,7.138786792755127,7.138430565614753,0.2932
chebyshev_d5_I2,5145,6,6,6,6,1,1,1,1,9.150452557384891e-05,0.0001944306318124589,8.256172180175781,8.256356233118698,0.2872
chebyshev_d5_I2,5284,4,4,4,4,1,1,1,1,0.00014475967397202804,0.0003078943444521087,8.073882102966309,8.074143476705434,0.2868
chebyshev_d5_I2,5393,4,4,4,4,1,1,1,1,0.00024327191791185255,0.0004900396101952254,12.569019317626953,12.568764712632161,0.2891
chebyshev_d5_I2,5457,1,1,8,8,1,0,0,1,3.9194226416983115e-05,9.570655151946994e-05,1.8666901588439941,1.8667079469254295,0.2915
chebyshev_d5_I2,5483,0,0,0,0,1,1,1,1,0.00017787510446902742,0.0005338651112420933,7.470588684082031,7.4711399998427765,0.298
chebyshev_d5_I2,5543,8,8,8,8,1,1,1,1,0.00033572765258425006,0.0007677246895561041,8.63652515411377,8.637028770455917,0.2983
chebyshev_d5_I2,5580,9,9,9,9,1,1,1,1,0.0001929403540926522,0.00040014695147760904,7.4390034675598145,7.439213135558594,0.2851
chebyshev_d5_I2,5715,6,6,6,6,1,1,1,1,0.0001154749297111235,0.0002051869810921758,8.054593086242676,8.054561170667807,0.2863
chebyshev_d5_I2,5781,9,9,9,9,1,1,1,1,6.68257546891482e-05,0.0001631318564427886,8.933969497680664,8.934046311383263,0.2977
chebyshev_d5_I2,5830,0,0,0,0,1,1,1,1,0.0014927155632747497,0.002391690104601274,10.055679321289062,10.058342352389838,0.2947
chebyshev_d5_I2,6134,6,6,6,6,1,1,1,1,0.00016511668334562302,0.0004171478927901262,10.36178207397461,10.362066423923842,0.2919
chebyshev_d5_I2,6291,5,5,5,5,1,1,1,1,0.0007458443807917048,0.0013508194339078017,12.43785285949707,12.436636503523934,0.2843
chebyshev_d5_I2,6336,8,8,8,8,1,1,1,1,0.00011632748394236891,0.00024685098538235195,4.801417350769043,4.8015974518775195,0.2873
chebyshev_d5_I2,6429,0,0,0,0,1,1,1,1,0.001753430185853011,0.002477368824557402,12.170499801635742,12.170788673060812,0.2893
chebyshev_d5_I2,6472,1,1,1,1,1,1,1,1,0.00011934184988451335,0.0003158005230816663,5.4724507331848145,5.472595660078062,0.3133
chebyshev_d5_I2,6581,2,2,2,2,1,1,1,1,0.00017462642832498653,0.00040185507479506555,9.991218566894531,9.99146835746232,0.3009
chebyshev_d5_I2,6637,4,4,4,4,1,1,1,1,4.8122842183584424e-05,8.755119325121186e-05,5.415428161621094,5.415498664720126,0.3144
chebyshev_d5_I2,6800,2,2,2,2,1,1,1,1,0.0002643890602474053,0.0006444106826251073,15.047341346740723,15.048416398041049,0.3033
chebyshev_d5_I2,6824,6,6,6,6,1,1,1,1,8.643633120174466e-05,0.0001856737501366723,12.711504936218262,12.711685582246789,0.294
chebyshev_d5_I2,6880,5,5,5,5,1,1,1,1,0.0013929324859869529,0.002207895649926739,14.180612564086914,14.180707752908907,0.289
chebyshev_d5_I2,6944,7,7,7,7,1,1,1,1,0.00010146761495484213,0.00018242926747191746,6.766672611236572,6.766643139717247,0.2798
chebyshev_d5_I2,6973,3,3,3,3,1,1,1,1,0.0005205419104111847,0.000953484545343386,15.288036346435547,15.288155039767513,0.2746
chebyshev_d5_I2,7192,2,2,2,2,1,1,1,1,0.00046440337727888804,0.0009928217939378925,12.344676971435547,12.345309992263944,0.2624
chebyshev_d5_I2,7222,3,3,3,3,1,1,1,1,0.0010338894795323128,0.0023256336392094568,19.591217041015625,19.592022650684456,0.2656
chebyshev_d5_I2,7497,2,2,2,2,1,1,1,1,0.00036905832084090513,0.0005320755811482059,7.633622169494629,7.633574371352502,0.262
chebyshev_d5_I2,7636,1,1,1,1,1,1,1,1,4.752902773286216e-05,0.00011704491081943047,3.657484531402588,3.6575559488767926,0.2647
chebyshev_d5_I2,7655,0,0,0,0,1,1,1,1,0.0009173760635686979,0.0017747871518984937,12.609759330749512,12.610234870509405,0.2615
chebyshev_d5_I2,7961,8,8,8,8,1,1,1,1,8.866488840746367e-05,0.0002269556132112882,10.002585411071777,10.002742811427982,0.2648
chebyshev_d5_I2,8021,0,0,0,0,1,1,1,1,0.0003649817065102201,0.0009527026691209528,9.734475135803223,9.73483261972286,0.2655
chebyshev_d5_I2,8122,5,5,5,5,1,1,1,1,4.970827129304745e-05,0.00010928566360490777,10.790545463562012,10.790663594663064,0.2657
chebyshev_d5_I2,8159,1,1,1,1,1,1,1,1,9.647808580028893e-05,0.00019727644163758384,2.8971915245056152,2.8972804764778584,0.28
chebyshev_d5_I2,8266,8,8,8,8,1,1,1,1,0.00016594648587219817,0.0002995351567740556,14.305344581604004,14.305240239985444,0.2598
chebyshev_d5_I2,8383,9,9,9,9,1,1,1,1,0.00024284672236321025,0.0005151946437935706,8.71308708190918,8.713390506229011,0.2675
chebyshev_d5_I2,8525,7,7,7,7,1,1,1,1,7.659558563153369e-05,0.00019991149369857908,5.6819844245910645,5.681970374069649,0.2574
chebyshev_d5_I2,8612,2,2,2,2,1,1,1,1,0.00024341457023511204,0.0005127986052251288,17.097782135009766,17.098571367570806,0.2722
chebyshev_d5_I2,8749,7,7,7,7,1,1,1,1,7.703229199885752e-05,0.0003072015704219666,10.638542175292969,10.638714949521846,0.2595
chebyshev_d5_I2,8939,3,3,3,3,1,1,1,1,0.00022906923276114766,0.0005707610223479875,13.878791809082031,13.878932594528766,0.2742
chebyshev_d5_I2,8962,9,9,9,9,1,1,1,1,5.051082701078569e-05,0.00011050759082742445,9.149598121643066,9.149682362401338,0.2652
chebyshev_d5_I2,9298,5,5,5,5,1,1,1,1,0.0010701811646289417,0.00199403935322362,11.899251937866211,11.8991971540068,0.2651
chebyshev_d5_I2,9392,6,6,6,6,1,1,1,1,0.000225404520959413,0.00035828880849173017,6.677980422973633,6.677568768132739,0.2709
chebyshev_d5_I2,9512,4,4,4,4,1,1,1,1,0.00040619516621884786,0.0010222995860118544,2.3182859420776367,2.3183708884353855,0.2658
chebyshev_d5_I2,9516,8,8,8,8,1,1,1,1,7.993299377208052e-05,0.00020766992928855643,16.161462783813477,16.161573145900153,0.2561
chebyshev_d5_I2,9536,3,3,3,3,1,1,1,1,7.363891587102156e-05,0.00019312061375842404,8.426765441894531,8.426818691092347,0.27
chebyshev_d5_I2,9539,9,9,9,9,1,1,1,1,7.885383786006006e-05,0.00017560077596101564,3.9371490478515625,3.9371883959317904,0.2616
chebyshev_d5_I2,9603,2,2,2,2,1,1,1,1,0.0003417237764146774,0.0007285164886692286,17.025550842285156,17.02628906225879,0.2578
chebyshev_d5_I2,9624,3,3,3,3,1,1,1,1,0.0005064731091507846,0.0012126885721152059,9.023624420166016,9.024481467811807,0.2634
chebyshev_d5_I2,9626,5,5,5,5,1,1,1,1,5.513140511540504e-05,0.00011088743632114983,6.0186614990234375,6.018733790523235,0.2673
chebyshev_d5_I2,9792,4,9,9,9,0,0,0,1,3.71290373490929e-05,7.709040138426104e-05,0.8938349485397339,0.8938154940251359,0.268
chebyshev_d5_I2,9861,4,4,4,4,1,1,1,1,0.00019653876335876675,0.0003668264148153355,13.523592948913574,13.523808841768657,0.2825
least_squares_d5_I2,112,3,3,3,3,1,1,1,1,7.414625957022914e-05,0.00018368495619114356,11.793723106384277,11.79382575196203,0.2821
least_squares_d5_I2,120,5,5,5,5,1,1,1,1,0.00042697716587991597,0.0008121889149208528,11.36392593383789,11.3648651429908,0.295
least_squares_d5_I2,259,6,6,6,6,1,1,1,1,0.0003874923839836786,0.0009765200712648081,0.7023220062255859,0.7022949778343435,0.2877
least_squares_d5_I2,411,7,7,7,7,1,1,1,1,5.3551681061651814e-05,0.0001703053952688549,5.9900803565979,5.99014232662035,0.2673
least_squares_d5_I2,481,9,9,9,9,1,1,1,1,6.163058140738475e-05,0.00010951965252736784,10.878166198730469,10.878251407153753,0.2691
least_squares_d5_I2,586,0,0,0,0,1,1,1,1,0.0005553655621466369,0.0011317267487498395,6.2727508544921875,6.272371038143842,0.2724
least_squares_d5_I2,589,4,4,4,4,1,1,1,1,5.4235932252399977e-05,9.017726729254605e-05,4.364814758300781,4.364810732616927,0.2743
least_squares_d5_I2,603,8,8,8,8,1,1,1,1,5.3243767434985045e-05,0.00016564427691889705,7.292355537414551,7.292402123360235,0.2659
least_squares_d5_I2,618,5,5,5,5,1,1,1,1,0.0006099219986333892,0.0012319390768364968,8.625998497009277,8.627898452319382,0.2625
least_squares_d5_I2,633,2,2,2,2,1,1,1,1,0.00017969925346555948,0.0002946419375611242,15.059293746948242,15.059343040049923,0.2693
least_squares_d5_I2,804,0,0,0,0,1,1,1,1,0.00044236428044808207,0.0009238246846692277,10.165495872497559,10.16501666750494,0.2763
least_squares_d5_I2,876,8,8,8,8,1,1,1,1,0.0009585483837195929,0.002420205098513928,12.591585159301758,12.590125639133301,0.2724
least_squares_d5_I2,912,3,3,3,3,1,1,1,1,0.0007907057071959045,0.0017493716289891381,15.797191619873047,15.794855445728327,0.2633
least_squares_d5_I2,928,9,9,9,9,1,1,1,1,0.00014245088133856275,0.0003682053733395918,8.087379455566406,8.087444597581769,0.2553
least_squares_d5_I2,949,1,1,1,1,1,1,1,1,3.8407039994811655e-05,9.914208691341742e-05,7.076173782348633,7.076212198640235,0.2725
least_squares_d5_I2,1079,6,6,6,6,1,1,1,1,0.0002211229318261676,0.0005038960193193276,10.480768203735352,10.481031944119247,0.2627
least_squares_d5_I2,1406,5,5,5,5,1,1,1,1,9.855358286194605e-05,0.00018004708725705143,7.199384689331055,7.199517354210104,0.2637
least_squares_d5_I2,1585,2,2,2,2,1,1,1,1,0.00020203738418195227,0.0004271756859814957,12.576383590698242,12.57719277363655,0.2698
least_squares_d5_I2,2157,2,2,2,2,1,1,1,1,0.00027721488942171745,0.0006891544864116028,10.065786361694336,10.065787637478358,0.2749
least_squares_d5_I2,2235,1,1,1,1,1,1,1,1,6.0960848597324536e-05,0.00016530697369887548,3.0910122394561768,3.0909692711794197,0.2753
least_squares_d5_I2,2509,4,4,4,4,1,1,1,1,3.653902328440983e-05,0.00011930325922637763,5.971261978149414,5.9713376886285765,0.2624
least_squares_d5_I2,2539,7,7,7,7,1,1,1,1,7.995119179833865e-05,0.00017651320988321118,3.2143616676330566,3.214420816785676,0.2694
least_squares_d5_I2,2548,9,9,9,9,1,1,1,1,6.883833483459779e-05,0.0001655292240556605,7.279630184173584,7.279698358596155,0.2661
least_squares_d5_I2,2681,3,3,3,3,1,1,1,1,6.285657769271591e-05,0.00013828150557770869,9.740525245666504,9.740612880987154,0.2691
least_squares_d5_I2,2949,8,8,8,8,1,1,1,1,3.998301364884216e-05,9.506394581393351e-05,7.296574592590332,7.296649313986723,0.2625
least_squares_d5_I2,3039,1,1,1,1,1,1,1,1,2.7699864722041666e-05,9.069378518056226e-05,0.11902183294296265,0.11904843859924497,0.2693
least_squares_d5_I2,3053,5,5,5,5,1,1,1,1,0.0015423153387637528,0.0034538431089998767,16.130836486816406,16.134567918960105,0.2688
least_squares_d5_I2,3097,1,1,1,1,1,1,1,1,6.919704417387428e-05,0.0001276578575728493,2.558058261871338,2.5581307001857567,0.267
least_squares_d5_I2,3115,5,5,5,5,1,1,1,1,2.4288785761181207e-05,6.76917649684583e-05,1.5587189197540283,1.5587390166049697,0.2759
least_squares_d5_I2,3181,6,6,6,6,1,1,1,1,0.0003103191077487688,0.000704941676474391,6.371959686279297,6.37161416395648,0.2719
least_squares_d5_I2,3218,6,6,6,6,1,1,1,1,0.0003089620656545833,0.0006034864433281939,2.776308536529541,2.7761185226770984,0.2666
least_squares_d5_I2,3376,7,7,7,7,1,1,1,1,8.340593566019683e-05,0.00019180214620817537,4.957908630371094,4.9577399891144,0.2643
least_squares_d5_I2,3575,7,7,7,7,1,1,1,1,0.0003590305191677634,0.0008353635572913021,11.07290267944336,11.073323962550523,0.2644
least_squares_d5_I2,3628,2,2,2,2,1,1,1,1,0.00021301208913382386,0.00037587450618326024,15.975089073181152,15.975739508042805,0.2796
least_squares_d5_I2,3644,8,8,8,8,1,1,1,1,4.833757156808005e-05,0.00010279603299423457,10.278677940368652,10.278769553549381,0.2614
least_squares_d5_I2,3656,7,7,7,7,1,1,1,1,0.00010726410004634479,0.00020441886355726524,2.974658966064453,2.9749016811374185,0.2622
least_squares_d5_I2,3679,1,1,1,1,1,1,1,1,5.2520954297538905e-05,0.0001033414981606029,3.7184205055236816,3.718446530383468,0.2607
least_squares_d5_I2,3771,8,8,8,8,1,1,1,1,4.991416442017283e-05,9.305763702371905e-05,8.57774829864502,8.577797038980572,0.2698
least_squares_d5_I2,3999,9,9,9,9,1,1,1,1,8.334810766459088e-05,0.00018768659551327005,11.41923713684082,11.419367414523201,0.2604
least_squares_d5_I2,4007,7,7,7,7,1,1,1,1,2.746258530972323e-05,9.057796467004664e-05,3.383258819580078,3.383276786319242,0.2698
least_squares_d5_I2,4089,7,7,7,7,1,1,1,1,9.496871669445323e-05,0.0002757576026581887,8.207479476928711,8.207657034862144,0.2785
least_squares_d5_I2,4162,3,3,3,3,1,1,1,1,0.000899886699965724,0.0022144287025156473,17.28109359741211,17.281242427341827,0.2689
least_squares_d5_I2,4179,1,1,1,1,1,1,1,1,4.256402180321528e-05,0.00010198231864144702,5.4959235191345215,5.495989763782147,0.261
least_squares_d5_I2,4259,9,9,9,9,1,1,1,1,3.852269690576282e-05,8.38279227419747e-05,3.1176371574401855,3.117651807395055,0.2651
least_squares_d5_I2,4286,0,0,0,0,1,1,1,1,0.001051673191673319,0.002755117623335579,4.445206642150879,4.445207616037947,0.2648
least_squares_d5_I2,4403,0,0,0,0,1,1,1,1,0.000433809224628634,0.0008393662300170135,5.3013200759887695,5.300284069527158,0.2671
least_squares_d5_I2,4447,0,0,0,0,1,1,1,1,0.0007560030403128831,0.0020295656460636025,11.022377014160156,11.023040746294598,0.2737
least_squares_d5_I2,4727,3,3,3,3,1,1,1,1,0.00016515967567639622,0.000567494389208445,13.14830207824707,13.147757162804602,0.2605
least_squares_d5_I2,4768,4,4,4,4,1,1,1,1,0.0007301403862403965,0.0018950147116463256,7.525600910186768,7.525556559906432,0.2608
least_squares_d5_I2,4779,6,6,6,6,1,1,1,1,0.0002448322030176364,0.0006306155440390926,13.549549102783203,13.549511947794263,0.2624
least_squares_d5_I2,4842,4,4,4,4,1,1,1,1,0.0019408096980712108,0.0024464995085367036,7.513906955718994,7.5142114545995025,0.2641
least_squares_d5_I2,5145,6,6,6,6,1,1,1,1,0.0001564149513639479,0.00032821521178760804,8.492670059204102,8.492852495783945,0.2677
least_squares_d5_I2,5284,4,4,4,4,1,1,1,1,0.00013175186728657805,0.00024729007211732323,8.44714069366455,8.446984544258159,0.2714
least_squares_d5_I2,5393,4,4,4,4,1,1,1,1,0.00024696357262404546,0.0004979019747741731,13.115873336791992,13.115737150817584,0.2613
least_squares_d5_I2,5457,1,1,8,8,1,0,0,1,4.06980774970922e-05,9.503330420912448e-05,1.6206011772155762,1.6206287015682355,0.2758
least_squares_d5_I2,5483,0,0,0,0,1,1,1,1,0.00015691431299980074,0.0003113514787411731,7.839128017425537,7.839171642048536,0.277
least_squares_d5_I2,5543,8,8,8,8,1,1,1,1,0.0001022954211442495,0.00023732990390001873,8.581232070922852,8.581297060044756,0.2688
least_squares_d5_I2,5580,9,9,9,9,1,1,1,1,0.0002637275724563626,0.0008493307416479468,7.435023784637451,7.435056257292114,0.2703
least_squares_d5_I2,5715,6,6,6,6,1,1,1,1,0.0003621992155712128,0.0006093721284408105,8.493228912353516,8.493143911548806,0.2665
least_squares_d5_I2,5781,9,9,9,9,1,1,1,1,0.00011612446343348682,0.00036079779900966,9.11893367767334,9.119033712542075,0.2699
least_squares_d5_I2,5830,0,0,0,0,1,1,1,1,0.002366297931049463,0.004820584395385907,10.4218111038208,10.420611657130074,0.2668
least_squares_d5_I2,6134,6,6,6,6,1,1,1,1,0.0008391363514390848,0.0019940981879873476,10.62482738494873,10.624269349097236,0.2635
least_squares_d5_I2,6291,5,5,5,5,1,1,1,1,0.00023160204342577152,0.0006122714009855201,12.648377418518066,12.648985565778819,0.2661
least_squares_d5_I2,6336,8,8,8,8,1,1,1,1,0.0002533058094351278,0.00041249515620123134,4.707737445831299,4.7076098458355125,0.2743
least_squares_d5_I2,6429,0,0,0,0,1,1,1,1,0.0043765602807942505,0.010705966506110443,12.39593505859375,12.392130090517778,0.2713
least_squares_d5_I2,6472,1,1,1,1,1,1,1,1,9.673991998537801e-05,0.0001947781978852703,5.854725360870361,5.854534394208219,0.2668
least_squares_d5_I2,6581,2,2,2,2,1,1,1,1,0.0007184342269575559,0.001667555917761021,10.135913848876953,10.133562974206983,0.28
least_squares_d5_I2,6637,4,4,4,4,1,1,1,1,3.5861155878813554e-05,7.529155453589453e-05,5.833629608154297,5.833685284883086,0.2657
least_squares_d5_I2,6800,2,2,2,2,1,1,1,1,0.0005085660834819761,0.001647638028012599,15.397244453430176,15.399725716179985,0.2692
least_squares_d5_I2,6824,6,6,6,6,1,1,1,1,0.0003289906240828394,0.0008903232769696956,13.16440200805664,13.164768267954328,0.2729
least_squares_d5_I2,6880,5,5,5,5,1,1,1,1,0.003391173579841822,0.008074355239688913,14.409947395324707,14.418991171815112,0.2738
